2020-12-23 08:12:10.095988	https://www.encodeproject.org/report/?type=Experiment&status=released&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.term_name=K562&assay_title=TF+ChIP-seq&perturbed=false&assembly=GRCh38&files.file_type=bam&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR669NFS/	ENCSR669NFS	ChIP-seq	TF ChIP-seq	ARNT	ARNT	K562	K562	FactorBook:ENCSR669NFS,GEO:GSE127424	ARNT ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF004DQS/,/files/ENCFF806CEC/,/files/ENCFF023BWP/,/files/ENCFF041PSD/,/files/ENCFF077QLY/,/files/ENCFF558XCY/,/files/ENCFF454DSR/,/files/ENCFF373SGI/,/files/ENCFF733QFW/,/files/ENCFF509BKM/,/files/ENCFF433HWM/,/files/ENCFF675CIQ/,/files/ENCFF754RTF/,/files/ENCFF493PTN/,/files/ENCFF643KYQ/,/files/ENCFF333QJD/,/files/ENCFF024XWR/,/files/ENCFF805OZG/,/files/ENCFF578ZFO/,/files/ENCFF159ZAQ/,/files/ENCFF968TKP/,/files/ENCFF944GZI/,/files/ENCFF305MLA/,/files/ENCFF206XFK/,/files/ENCFF913AQF/,/files/ENCFF657YVH/,/files/ENCFF165MLQ/,/files/ENCFF987UTZ/,/files/ENCFF261FOK/,/files/ENCFF806CWA/,/files/ENCFF108FQP/,/files/ENCFF329LHY/,/files/ENCFF929OXS/,/files/ENCFF215GCR/,/files/ENCFF409IWG/,/files/ENCFF508DQV/,/files/ENCFF894ZKR/,/files/ENCFF934MUQ/,/files/ENCFF964GMU/,/files/ENCFF623LLQ/,/files/ENCFF286UPH/,/files/ENCFF066XNW/,/files/ENCFF386HJD/,/files/ENCFF101WNH/,/files/ENCFF907UDO/,/files/ENCFF300RKC/,/files/ENCFF496VUF/,/files/ENCFF841KHS/,/files/ENCFF331GLS/,/files/ENCFF272TFI/,/files/ENCFF966JXF/,/files/ENCFF139NDA/,/files/ENCFF423SVW/,/files/ENCFF910EQE/,/files/ENCFF184NFU/,/files/ENCFF383BDT/,/files/ENCFF725UCN/,/files/ENCFF826THQ/,/files/ENCFF194PSX/,/files/ENCFF160RQW/,/files/ENCFF075OIT/,/files/ENCFF952PLN/,/files/ENCFF665JOT/,/files/ENCFF574PPZ/,/files/ENCFF703HVX/,/files/ENCFF859QTT/	/experiment-series/ENCSR527VBB/	ENCBS520IYS,ENCBS953HJY	3,4	1	ENCAB348OYH	Homo sapiens	adult	53 years										/replicates/586b7f0e-332b-4490-8a8c-4972c0960e6b/,/replicates/ca854fd4-3258-4d28-9485-e24bd60d760b/
/experiments/ENCSR219BXP/	ENCSR219BXP	ChIP-seq	TF ChIP-seq	DPF2	DPF2	K562	K562	GEO:GSE127533	DPF2 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF784QZI/,/files/ENCFF820AHB/,/files/ENCFF469EAQ/,/files/ENCFF814UHO/,/files/ENCFF952UEN/,/files/ENCFF245SAZ/,/files/ENCFF783UKL/,/files/ENCFF438CHI/,/files/ENCFF344FYF/,/files/ENCFF949SZU/,/files/ENCFF765XMC/,/files/ENCFF408POL/,/files/ENCFF467MXH/,/files/ENCFF523QZS/,/files/ENCFF393NUT/,/files/ENCFF181NNL/,/files/ENCFF849JWG/,/files/ENCFF977TQX/,/files/ENCFF622WHS/,/files/ENCFF040KQE/,/files/ENCFF783DBJ/,/files/ENCFF246TAS/,/files/ENCFF201BJQ/,/files/ENCFF118RGK/,/files/ENCFF440EJU/,/files/ENCFF537VKZ/,/files/ENCFF229QVC/,/files/ENCFF747XEM/,/files/ENCFF802BAC/,/files/ENCFF400FLC/,/files/ENCFF598KOI/,/files/ENCFF663KFV/,/files/ENCFF962LRB/,/files/ENCFF269EWV/,/files/ENCFF258EEY/,/files/ENCFF387UQS/,/files/ENCFF686QMR/,/files/ENCFF209OUR/,/files/ENCFF863TCQ/,/files/ENCFF774QKS/,/files/ENCFF403MEX/,/files/ENCFF914MTE/,/files/ENCFF395AOY/,/files/ENCFF418VGR/	/experiment-series/ENCSR343RPH/	ENCBS839CNN,ENCBS596DHR	1,3	1	ENCAB384ZPY	Homo sapiens	adult	53 years										/replicates/43e5d736-b574-44ee-bd21-3d6461f94eee/,/replicates/b9eeb857-4242-4e63-8720-041c10b21852/
/experiments/ENCSR718SDE/	ENCSR718SDE	ChIP-seq	TF ChIP-seq	RLF	RLF	K562	K562	GEO:GSE127447,FactorBook:ENCSR718SDE	RLF ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF324OEM/,/files/ENCFF812LUV/,/files/ENCFF765ZNI/,/files/ENCFF640JQI/,/files/ENCFF859ZVB/,/files/ENCFF026NYG/,/files/ENCFF960MHY/,/files/ENCFF025AZR/,/files/ENCFF243VKO/,/files/ENCFF317PBJ/,/files/ENCFF562COY/,/files/ENCFF852XUO/,/files/ENCFF388WRK/,/files/ENCFF209HKW/,/files/ENCFF852VBR/,/files/ENCFF524TSA/,/files/ENCFF048ASH/,/files/ENCFF048ZIT/,/files/ENCFF373XUB/,/files/ENCFF821SDW/,/files/ENCFF976UUE/,/files/ENCFF228DVH/,/files/ENCFF698PCI/,/files/ENCFF559YJW/,/files/ENCFF333HNM/,/files/ENCFF772ITA/,/files/ENCFF085CGF/,/files/ENCFF224SUU/,/files/ENCFF506UNA/,/files/ENCFF643VBD/,/files/ENCFF015KQA/,/files/ENCFF567WID/,/files/ENCFF405DBE/,/files/ENCFF563QBT/,/files/ENCFF493KWJ/,/files/ENCFF927MKG/,/files/ENCFF010ZAF/,/files/ENCFF467MTY/,/files/ENCFF919WXN/,/files/ENCFF569QYK/,/files/ENCFF343QNN/,/files/ENCFF599CBB/,/files/ENCFF453DGG/,/files/ENCFF833AXS/,/files/ENCFF195OCQ/,/files/ENCFF705DKU/,/files/ENCFF362UIC/,/files/ENCFF651BKW/,/files/ENCFF593VNP/,/files/ENCFF836QBU/,/files/ENCFF252NAT/,/files/ENCFF993RNU/,/files/ENCFF601NPD/,/files/ENCFF159RSY/,/files/ENCFF035IRM/,/files/ENCFF955PYZ/,/files/ENCFF691WND/,/files/ENCFF998IPA/,/files/ENCFF516HIJ/,/files/ENCFF275QOA/,/files/ENCFF622QTC/,/files/ENCFF125GVL/,/files/ENCFF433QON/,/files/ENCFF752VQB/,/files/ENCFF910PKV/,/files/ENCFF226VNI/		ENCBS118YJZ,ENCBS734NZL	2,3	1	ENCAB069FYQ	Homo sapiens	adult	53 years										/replicates/87a292a5-215b-4a16-8e4c-82f5424cb502/,/replicates/502c0bf2-f03a-44f5-a686-97de7eaebc3c/
/experiments/ENCSR814AJH/	ENCSR814AJH	ChIP-seq	TF ChIP-seq	SRSF9	SRSF9	K562	K562	GEO:GSE136522	SRSF9 ChIP-seq in K562	Xiang-Dong Fu, UCSD	ENCODE	released	/files/ENCFF136VQP/,/files/ENCFF183BQH/,/files/ENCFF541GVQ/,/files/ENCFF703DOA/,/files/ENCFF115LZU/,/files/ENCFF385JKY/,/files/ENCFF616MIL/,/files/ENCFF749ZPC/,/files/ENCFF474MKH/,/files/ENCFF547QRA/,/files/ENCFF169ZKI/,/files/ENCFF598FYN/,/files/ENCFF607NKZ/,/files/ENCFF878SUX/,/files/ENCFF690XME/,/files/ENCFF222MCF/,/files/ENCFF843QJU/,/files/ENCFF330HXG/,/files/ENCFF668URC/,/files/ENCFF491MXT/,/files/ENCFF188YSK/,/files/ENCFF622FMX/,/files/ENCFF726NAA/,/files/ENCFF728TXA/,/files/ENCFF156ISN/,/files/ENCFF538KLG/,/files/ENCFF214VKN/,/files/ENCFF701IGN/,/files/ENCFF783LYO/,/files/ENCFF217HAW/,/files/ENCFF794SWQ/,/files/ENCFF686CEK/,/files/ENCFF505ZLD/,/files/ENCFF371UKG/,/files/ENCFF265WRU/,/files/ENCFF138MXI/,/files/ENCFF500ZGP/,/files/ENCFF137IBM/,/files/ENCFF551CHL/,/files/ENCFF533TTC/,/files/ENCFF289JTM/,/files/ENCFF077KVQ/,/files/ENCFF215WCP/,/files/ENCFF323SRA/,/files/ENCFF754HAW/,/files/ENCFF196BKQ/,/files/ENCFF092RBZ/,/files/ENCFF364FXL/,/files/ENCFF713RTT/,/files/ENCFF056OXB/,/files/ENCFF247POT/,/files/ENCFF875TNL/,/files/ENCFF124BAD/,/files/ENCFF251ERC/,/files/ENCFF110QAL/,/files/ENCFF751NVM/,/files/ENCFF728CEL/,/files/ENCFF833PFO/,/files/ENCFF746IEZ/,/files/ENCFF130VOL/,/files/ENCFF107LWX/,/files/ENCFF344CAP/		ENCBS331LZB,ENCBS958AOA	2,1	1	ENCAB278ULX	Homo sapiens	adult	53 years										/replicates/fede12c7-657f-4133-862a-2367ccb83e2c/,/replicates/5a1885d0-21b1-42ee-b9b1-9943acccc812/
/experiments/ENCSR113LAS/	ENCSR113LAS	ChIP-seq	TF ChIP-seq	MTA2	MTA2	K562	K562	GEO:GSE91498	MTA2 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF532ZMV/,/files/ENCFF538CSL/,/files/ENCFF887TWQ/,/files/ENCFF697STR/,/files/ENCFF766QOB/,/files/ENCFF374EZV/,/files/ENCFF568FRV/,/files/ENCFF333NCC/,/files/ENCFF336JJI/,/files/ENCFF917BYM/,/files/ENCFF060ICO/,/files/ENCFF426LYI/,/files/ENCFF842KMB/,/files/ENCFF749MZJ/,/files/ENCFF329FRY/,/files/ENCFF094YIY/,/files/ENCFF501DZY/,/files/ENCFF648SNQ/,/files/ENCFF186VAU/,/files/ENCFF316TDH/,/files/ENCFF158BEJ/,/files/ENCFF509PAP/,/files/ENCFF254IUH/,/files/ENCFF167NVK/,/files/ENCFF085ZWO/,/files/ENCFF157QPI/,/files/ENCFF175ESC/,/files/ENCFF220ANT/,/files/ENCFF539UWO/,/files/ENCFF113RTQ/,/files/ENCFF817DXM/,/files/ENCFF136BJU/,/files/ENCFF418PEX/,/files/ENCFF134HLI/,/files/ENCFF929ZLA/,/files/ENCFF453AGZ/,/files/ENCFF683KZE/,/files/ENCFF299JOC/,/files/ENCFF713ZVD/,/files/ENCFF094QEC/,/files/ENCFF552FHP/,/files/ENCFF752DRC/,/files/ENCFF410EDG/,/files/ENCFF436REM/	/experiment-series/ENCSR310VBZ/	ENCBS850QNJ,ENCBS697XFI	2,1	1	ENCAB744GOI	Homo sapiens	adult	53 years										/replicates/4c0cbe25-c97d-470e-8bed-ce782108381c/,/replicates/866ede13-4faf-450a-8e54-1b889ba83ca6/
/experiments/ENCSR817QKV/	ENCSR817QKV	ChIP-seq	TF ChIP-seq	EP400	EP400	K562	K562	GEO:GSE105856	EP400 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF636OJT/,/files/ENCFF076RPA/,/files/ENCFF604RKI/,/files/ENCFF478BKV/,/files/ENCFF131SBW/,/files/ENCFF111XPI/,/files/ENCFF751WCI/,/files/ENCFF773WIK/,/files/ENCFF458PYE/,/files/ENCFF622EUC/,/files/ENCFF147YGB/,/files/ENCFF786JYO/,/files/ENCFF377FGX/,/files/ENCFF749AZQ/,/files/ENCFF947TNV/,/files/ENCFF406KPK/,/files/ENCFF811PAW/,/files/ENCFF521PTP/,/files/ENCFF225FLG/,/files/ENCFF097EAL/,/files/ENCFF931ZYG/,/files/ENCFF643GEF/,/files/ENCFF565YNS/,/files/ENCFF322FWS/,/files/ENCFF929PEV/,/files/ENCFF225BXA/,/files/ENCFF993VKU/,/files/ENCFF986DDI/,/files/ENCFF420YQY/,/files/ENCFF605YGM/,/files/ENCFF636ZVO/,/files/ENCFF748LAO/,/files/ENCFF226XAW/,/files/ENCFF311FOZ/,/files/ENCFF307VFN/,/files/ENCFF050MMS/,/files/ENCFF289FWJ/,/files/ENCFF996EZJ/,/files/ENCFF925ANU/,/files/ENCFF663BON/,/files/ENCFF344JIH/,/files/ENCFF173KGH/,/files/ENCFF214WDM/,/files/ENCFF359VWO/,/files/ENCFF821KQG/,/files/ENCFF951PGD/,/files/ENCFF662URP/,/files/ENCFF223CKV/,/files/ENCFF859XJZ/,/files/ENCFF352SYJ/,/files/ENCFF870PJM/,/files/ENCFF850OZQ/,/files/ENCFF152IYH/,/files/ENCFF537PBH/,/files/ENCFF797DMG/,/files/ENCFF071LPE/,/files/ENCFF294MTS/,/files/ENCFF913SAW/,/files/ENCFF269YTX/,/files/ENCFF241SIN/,/files/ENCFF071ENE/,/files/ENCFF167CQF/		ENCBS906KIP,ENCBS320BUL	2,1	1	ENCAB702SYV	Homo sapiens	adult	53 years										/replicates/af9a8cc0-de13-41e8-830d-14d6af2910af/,/replicates/cc3c5e1f-0b23-436a-a050-c22bd98f3d57/
/experiments/ENCSR143CEO/	ENCSR143CEO	ChIP-seq	TF ChIP-seq	ZC3H8	ZC3H8	K562	K562	FactorBook:ENCSR143CEO,GEO:GSE105320	ZC3H8 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF614JOC/,/files/ENCFF096PIF/,/files/ENCFF832AWU/,/files/ENCFF354CCL/,/files/ENCFF031OAX/,/files/ENCFF901OGE/,/files/ENCFF349YNT/,/files/ENCFF673YTB/,/files/ENCFF031JUQ/,/files/ENCFF247DSS/,/files/ENCFF355PMU/,/files/ENCFF815FID/,/files/ENCFF076BXU/,/files/ENCFF355RVT/,/files/ENCFF490QCL/,/files/ENCFF230KHP/,/files/ENCFF851WZS/,/files/ENCFF613OYP/,/files/ENCFF155QSZ/,/files/ENCFF228HCS/,/files/ENCFF718LFL/,/files/ENCFF722QEX/,/files/ENCFF211XFR/,/files/ENCFF895BIF/,/files/ENCFF706VFX/,/files/ENCFF564IZS/,/files/ENCFF009UWA/,/files/ENCFF766PNT/,/files/ENCFF595GXX/,/files/ENCFF870UXB/,/files/ENCFF528OBG/,/files/ENCFF414CCP/,/files/ENCFF048CWE/,/files/ENCFF228NZS/,/files/ENCFF464LBI/,/files/ENCFF445IPT/,/files/ENCFF288FBK/,/files/ENCFF378VOU/,/files/ENCFF104GHR/,/files/ENCFF555WLF/,/files/ENCFF764BNL/,/files/ENCFF015XIL/,/files/ENCFF784MKW/,/files/ENCFF384LXN/,/files/ENCFF185VIQ/,/files/ENCFF118JBP/,/files/ENCFF151PYU/,/files/ENCFF516WDO/,/files/ENCFF867TCY/,/files/ENCFF705JMQ/,/files/ENCFF371LQH/,/files/ENCFF824MGX/,/files/ENCFF039UIB/,/files/ENCFF178LXE/,/files/ENCFF689BZA/,/files/ENCFF530AQN/,/files/ENCFF337MOO/,/files/ENCFF555WZA/,/files/ENCFF117ZAL/,/files/ENCFF486XIL/,/files/ENCFF497OHE/,/files/ENCFF398PSY/,/files/ENCFF230DZT/,/files/ENCFF462ENR/,/files/ENCFF340MHG/,/files/ENCFF844LOW/	/experiment-series/ENCSR258ZMT/	ENCBS406RFF,ENCBS783WYV	2,1	1	ENCAB161IHY	Homo sapiens	adult	53 years										/replicates/f2591e6a-517f-4d9d-ad99-d193e978cbb1/,/replicates/bde1a278-cc60-4db7-ace1-1d883f451283/
/experiments/ENCSR808AKZ/	ENCSR808AKZ	ChIP-seq	TF ChIP-seq	BCOR	BCOR	K562	K562	GEO:GSE92071	BCOR ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF681LII/,/files/ENCFF407XWO/,/files/ENCFF423KKF/,/files/ENCFF036YYM/,/files/ENCFF047XMV/,/files/ENCFF949LLJ/,/files/ENCFF367HYB/,/files/ENCFF367UIT/,/files/ENCFF158EOX/,/files/ENCFF393KYR/,/files/ENCFF962OWV/,/files/ENCFF240NIX/,/files/ENCFF048RYA/,/files/ENCFF243LGY/,/files/ENCFF763UFC/,/files/ENCFF279NYK/,/files/ENCFF636VOC/,/files/ENCFF436WTU/,/files/ENCFF078LQJ/,/files/ENCFF484GKF/,/files/ENCFF467YYR/,/files/ENCFF057ZUY/,/files/ENCFF954LVJ/,/files/ENCFF607GZL/,/files/ENCFF853ROL/,/files/ENCFF996EBH/,/files/ENCFF207LND/,/files/ENCFF541XEW/,/files/ENCFF679HUQ/,/files/ENCFF611STV/,/files/ENCFF809QYH/,/files/ENCFF371GTB/,/files/ENCFF740SZG/,/files/ENCFF464MCC/,/files/ENCFF765TQQ/,/files/ENCFF347TKX/,/files/ENCFF536VKO/,/files/ENCFF502XAO/,/files/ENCFF212IQF/,/files/ENCFF845PGW/,/files/ENCFF538UZE/,/files/ENCFF408HXX/,/files/ENCFF186JKG/,/files/ENCFF975KNJ/,/files/ENCFF154FVW/,/files/ENCFF281PFX/,/files/ENCFF752XFD/,/files/ENCFF884MPF/,/files/ENCFF097USD/,/files/ENCFF357FAU/,/files/ENCFF159HSY/,/files/ENCFF983PKW/,/files/ENCFF784YZW/,/files/ENCFF633IWI/,/files/ENCFF747GEG/,/files/ENCFF441CUP/,/files/ENCFF745OXA/,/files/ENCFF507IYL/,/files/ENCFF253PNH/,/files/ENCFF251XLB/,/files/ENCFF068QGF/,/files/ENCFF965TPR/,/files/ENCFF343XWA/,/files/ENCFF957TCK/,/files/ENCFF746QQX/,/files/ENCFF124FTW/		ENCBS465MWC,ENCBS406RFF	1,2	1	ENCAB461XEH	Homo sapiens	adult	53 years										/replicates/79b98125-efaa-4d4d-b382-999aa25f5c06/,/replicates/eb55cb24-b30a-457c-8566-640a78d62818/
/experiments/ENCSR031TFS/	ENCSR031TFS	ChIP-seq	TF ChIP-seq	POLR2A	POLR2A	K562	K562	GEO:GSE91426	POLR2A ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF796NRL/,/files/ENCFF459VLR/,/files/ENCFF959SCN/,/files/ENCFF272EEG/,/files/ENCFF531FHF/,/files/ENCFF545PSD/,/files/ENCFF666QOX/,/files/ENCFF845QLW/,/files/ENCFF657KLA/,/files/ENCFF730ROC/,/files/ENCFF042PRZ/,/files/ENCFF612BZJ/,/files/ENCFF541PYW/,/files/ENCFF345HKX/,/files/ENCFF348UKA/,/files/ENCFF670NDN/,/files/ENCFF845UBO/,/files/ENCFF772LCO/,/files/ENCFF937VZI/,/files/ENCFF763UDO/,/files/ENCFF029UMQ/,/files/ENCFF067PYG/,/files/ENCFF742EGO/,/files/ENCFF721SIB/,/files/ENCFF806AHN/,/files/ENCFF331RLM/,/files/ENCFF559BJS/,/files/ENCFF725WJS/,/files/ENCFF125SRD/,/files/ENCFF277NDO/,/files/ENCFF399YWD/,/files/ENCFF959IQT/,/files/ENCFF575MUQ/,/files/ENCFF311RLQ/,/files/ENCFF859OSW/,/files/ENCFF883AML/,/files/ENCFF676PAG/,/files/ENCFF256PMF/,/files/ENCFF629GGE/,/files/ENCFF613GYA/,/files/ENCFF909KNE/,/files/ENCFF757FLN/,/files/ENCFF881ONC/,/files/ENCFF573RGR/,/files/ENCFF360GGS/,/files/ENCFF155HSC/,/files/ENCFF358TZB/,/files/ENCFF298CPB/,/files/ENCFF124WLE/,/files/ENCFF842JME/,/files/ENCFF386BBH/,/files/ENCFF585IAR/,/files/ENCFF836GHX/,/files/ENCFF665FND/,/files/ENCFF311UTP/,/files/ENCFF267TTN/,/files/ENCFF490KRF/,/files/ENCFF835XPJ/,/files/ENCFF491MQT/,/files/ENCFF286QTF/,/files/ENCFF201SIE/,/files/ENCFF173OLJ/,/files/ENCFF093ZWV/,/files/ENCFF945LPF/,/files/ENCFF927NKT/,/files/ENCFF345CYD/	/experiment-series/ENCSR741XPJ/	ENCBS465MWC,ENCBS783WYV	1,2	1	ENCAB336UOP	Homo sapiens	adult	53 years										/replicates/b8c1ead8-e86d-4b2b-8f61-8a81731c44af/,/replicates/3cac9ab2-641a-4df7-9345-99a0b4c423b4/
/experiments/ENCSR643VTW/	ENCSR643VTW	ChIP-seq	TF ChIP-seq	SMARCA4	SMARCA4	K562	K562	GEO:GSE91946	SMARCA4 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF872XMB/,/files/ENCFF856LDZ/,/files/ENCFF890WRL/,/files/ENCFF538IMN/,/files/ENCFF218VUS/,/files/ENCFF281JRR/,/files/ENCFF473GDU/,/files/ENCFF607LWB/,/files/ENCFF776RWU/,/files/ENCFF326IDF/,/files/ENCFF087PSY/,/files/ENCFF030BWV/,/files/ENCFF096HOG/,/files/ENCFF131WXL/,/files/ENCFF839WLX/,/files/ENCFF622WDZ/,/files/ENCFF701XIM/,/files/ENCFF477IDQ/,/files/ENCFF445PAZ/,/files/ENCFF315CKV/,/files/ENCFF066UWW/,/files/ENCFF171AYO/,/files/ENCFF013MAI/,/files/ENCFF197YHU/,/files/ENCFF773FLB/,/files/ENCFF228IMW/,/files/ENCFF157HYJ/,/files/ENCFF606LUD/,/files/ENCFF042NAK/,/files/ENCFF620IES/,/files/ENCFF532LRF/,/files/ENCFF359JOO/,/files/ENCFF778MRS/,/files/ENCFF745GLK/,/files/ENCFF222FIP/,/files/ENCFF572UYY/,/files/ENCFF968DGA/,/files/ENCFF152MDX/,/files/ENCFF572RYZ/,/files/ENCFF075XUY/,/files/ENCFF300RMI/,/files/ENCFF386KCW/,/files/ENCFF361RWX/,/files/ENCFF517ZLV/,/files/ENCFF650SVU/,/files/ENCFF763NGP/,/files/ENCFF075GQQ/,/files/ENCFF733FAD/,/files/ENCFF342VOT/,/files/ENCFF476VHF/,/files/ENCFF356YEK/,/files/ENCFF355ARQ/,/files/ENCFF820SHI/,/files/ENCFF255UVZ/,/files/ENCFF193CLQ/,/files/ENCFF146NVX/,/files/ENCFF190FPU/,/files/ENCFF277HMG/,/files/ENCFF570HWP/,/files/ENCFF407JOQ/,/files/ENCFF748WYG/,/files/ENCFF316MCJ/,/files/ENCFF615ZYZ/,/files/ENCFF793FMG/,/files/ENCFF256CMC/,/files/ENCFF065TMZ/	/experiment-series/ENCSR679DPL/	ENCBS125ACM,ENCBS719UQU	1,2	1	ENCAB425IPH	Homo sapiens	adult	53 years										/replicates/c01653b0-b574-4e14-a782-952ba924ec13/,/replicates/1f51d9ce-b498-4d14-907d-6999b9bef638/
/experiments/ENCSR632TJQ/	ENCSR632TJQ	ChIP-seq	TF ChIP-seq	ILF3	ILF3	K562	K562	GEO:GSE127405	ILF3 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF645ZWB/,/files/ENCFF182MTO/,/files/ENCFF949NMY/,/files/ENCFF981WLR/,/files/ENCFF464FKU/,/files/ENCFF737ZPI/,/files/ENCFF070LXT/,/files/ENCFF775NRI/,/files/ENCFF545VWH/,/files/ENCFF528VXT/,/files/ENCFF863PZB/,/files/ENCFF645IUN/,/files/ENCFF175FRR/,/files/ENCFF186DSR/,/files/ENCFF432GQX/,/files/ENCFF464HGH/,/files/ENCFF588BMT/,/files/ENCFF981CYM/,/files/ENCFF282AHE/,/files/ENCFF766GRS/,/files/ENCFF041LFH/,/files/ENCFF588PRG/,/files/ENCFF342XBC/,/files/ENCFF977RPN/,/files/ENCFF481GDK/,/files/ENCFF440OYN/,/files/ENCFF166CQM/,/files/ENCFF871MFF/,/files/ENCFF656SJN/,/files/ENCFF209IOA/,/files/ENCFF249JKL/,/files/ENCFF416IBC/,/files/ENCFF023ADT/,/files/ENCFF316TMQ/,/files/ENCFF455FXG/,/files/ENCFF368AAQ/,/files/ENCFF120KHN/,/files/ENCFF424YPR/,/files/ENCFF545CPY/,/files/ENCFF781JQK/,/files/ENCFF791CMY/,/files/ENCFF210NDG/,/files/ENCFF714ILF/,/files/ENCFF578RXG/,/files/ENCFF458ODL/,/files/ENCFF214GAI/,/files/ENCFF493GBS/,/files/ENCFF941ACK/,/files/ENCFF041RTV/,/files/ENCFF967XPK/,/files/ENCFF396EIY/,/files/ENCFF978LYT/,/files/ENCFF736TGQ/,/files/ENCFF110DIG/,/files/ENCFF607JHW/,/files/ENCFF632YKL/,/files/ENCFF167LPU/,/files/ENCFF415YPX/,/files/ENCFF399BBE/,/files/ENCFF380APC/,/files/ENCFF324OWW/,/files/ENCFF756QDO/,/files/ENCFF751LBU/,/files/ENCFF464HRD/,/files/ENCFF159VCK/,/files/ENCFF814JKA/,/files/ENCFF622XSO/,/files/ENCFF756WXW/,/files/ENCFF699KLZ/,/files/ENCFF716EMG/,/files/ENCFF382CUT/,/files/ENCFF965MIZ/,/files/ENCFF437AYH/,/files/ENCFF730DTW/,/files/ENCFF725CED/,/files/ENCFF157XJO/,/files/ENCFF564VVL/,/files/ENCFF568WVI/,/files/ENCFF658TZJ/,/files/ENCFF702EOQ/		ENCBS727RLP,ENCBS366EQO,ENCBS274TTW	1,2,4	1	ENCAB201MQH	Homo sapiens	adult	53 years										/replicates/9ee29972-fc93-4beb-bfba-eae1e6ae62e0/,/replicates/40377176-4157-4c6e-867d-8c636969c734/,/replicates/41254448-d9b5-4436-b5d8-6cf48baa15b8/
/experiments/ENCSR085DDI/	ENCSR085DDI	ChIP-seq	TF ChIP-seq	NFXL1	NFXL1	K562	K562	GEO:GSE91462,FactorBook:ENCSR085DDI	NFXL1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF727LAN/,/files/ENCFF270BER/,/files/ENCFF575GFV/,/files/ENCFF277SWU/,/files/ENCFF358LFL/,/files/ENCFF197EBM/,/files/ENCFF452QYJ/,/files/ENCFF474PWT/,/files/ENCFF421TRB/,/files/ENCFF438OQD/,/files/ENCFF800MTY/,/files/ENCFF270EGY/,/files/ENCFF379IHO/,/files/ENCFF906FIL/,/files/ENCFF804ZDO/,/files/ENCFF666TVL/,/files/ENCFF889VXE/,/files/ENCFF297LLA/,/files/ENCFF091IKJ/,/files/ENCFF075EEO/,/files/ENCFF015PTS/,/files/ENCFF382EED/,/files/ENCFF986MHU/,/files/ENCFF751JXD/,/files/ENCFF484ZNM/,/files/ENCFF390DUS/,/files/ENCFF833ZOK/,/files/ENCFF318SPV/,/files/ENCFF713FGJ/,/files/ENCFF400AJJ/,/files/ENCFF443INP/,/files/ENCFF182AYT/,/files/ENCFF562HFT/,/files/ENCFF302PLG/,/files/ENCFF697UPK/,/files/ENCFF734RJI/,/files/ENCFF270BVJ/,/files/ENCFF026CPU/,/files/ENCFF358CZS/,/files/ENCFF195UXR/,/files/ENCFF408CMK/,/files/ENCFF655ETV/,/files/ENCFF329STX/,/files/ENCFF435ALE/,/files/ENCFF336HEA/,/files/ENCFF273IGN/,/files/ENCFF841KRE/,/files/ENCFF923EGF/,/files/ENCFF351SHV/,/files/ENCFF883LFR/,/files/ENCFF919FPC/,/files/ENCFF247FZK/,/files/ENCFF421BCS/,/files/ENCFF929ILB/,/files/ENCFF522DWF/,/files/ENCFF864TZK/,/files/ENCFF197KFD/,/files/ENCFF334CLD/,/files/ENCFF492WFK/,/files/ENCFF874VFC/,/files/ENCFF619QDE/,/files/ENCFF033LLP/,/files/ENCFF032WGR/,/files/ENCFF341CNM/,/files/ENCFF263GHD/,/files/ENCFF327CKW/		ENCBS465MWC,ENCBS406RFF	1,2	1	ENCAB208FGX	Homo sapiens	adult	53 years										/replicates/3e54c177-62c9-405a-9fe8-05b64538237b/,/replicates/65693cd6-bd93-4e31-8879-50108c4c858c/
